id,time
1408543446726553600,2021-06-25T21:51:41+00:00
1266639335186710500,2020-05-30T07:55:25+00:00
1370423726689357800,2021-03-12T17:17:32+00:00
1356963780744409000,2021-02-03T13:52:31+00:00
1270471601625141200,2020-06-09T21:43:28+00:00
1304808123509735400,2020-09-12T15:44:33+00:00
1273265617823584300,2020-06-17T14:45:54+00:00
1439757217989898200,2021-09-20T01:04:04+00:00
946666538823749600,2017-12-29T08:57:45+00:00
1271124877643317200,2020-06-11T16:59:21+00:00
1277613269239431200,2020-06-29T14:41:54+00:00
1271653967479689200,2020-06-13T04:01:46+00:00
1302674274050662400,2020-09-06T18:25:24+00:00
845831380001079300,2017-03-26T02:54:50+00:00
1273131769185869800,2020-06-17T05:54:02+00:00
1288605716639445000,2020-07-29T22:41:58+00:00
1276899211410366500,2020-06-27T15:24:30+00:00
1269162300285415400,2020-06-06T07:00:46+00:00
1298488974147608600,2020-08-26T05:14:30+00:00
1289018765061968000,2020-07-31T02:03:17+00:00
977841956670722000,2018-03-25T09:37:44+00:00
1294377244333420500,2020-08-14T20:55:58+00:00
1265946228946358300,2020-05-28T10:01:15+00:00
1271824309271625700,2020-06-13T15:18:39+00:00
1270983795177427000,2020-06-11T07:38:45+00:00
1277946549130145800,2020-06-30T12:46:15+00:00
1381832098298925000,2021-04-13T04:50:20+00:00
1281291898821451800,2020-07-09T18:19:28+00:00
1268038184627310600,2020-06-03T04:33:56+00:00
1268774124588986400,2020-06-05T05:18:18+00:00
1276440823136215000,2020-06-26T09:03:02+00:00
751403506397884400,2016-07-08T13:12:10+00:00
1302563184688103400,2020-09-06T11:03:58+00:00
1272095734922457000,2020-06-14T09:17:12+00:00
1149349795053461500,2019-07-11T16:08:39+00:00
541017304818274300,2014-12-05T23:52:31+00:00
935336960163565600,2017-11-28T02:38:03+00:00
1271490301245309000,2020-06-12T17:11:25+00:00
1417473065345290200,2021-07-20T13:14:48+00:00
1299017138276118500,2020-08-27T16:13:14+00:00
1298583061974716400,2020-08-26T11:28:23+00:00
1271824740185931800,2020-06-13T15:20:22+00:00
1269105669442908200,2020-06-06T03:15:45+00:00
1275592719939838000,2020-06-24T00:52:58+00:00
1276144280730566700,2020-06-25T13:24:40+00:00
1269156774071894000,2020-06-06T06:38:49+00:00
1110517424321900500,2019-03-26T12:22:41+00:00
1271785009494532000,2020-06-13T12:42:29+00:00
1218619076781781000,2020-01-18T19:40:03+00:00
1270079889245376500,2020-06-08T19:46:57+00:00
1273147596488552400,2020-06-17T06:56:55+00:00
1139643111322333200,2019-06-14T21:17:45+00:00
1272081756619866000,2020-06-14T08:21:39+00:00
837140936085897200,2017-03-02T03:22:07+00:00
1447239417224212500,2021-10-10T16:35:40+00:00
1314510974968369200,2020-10-09T10:20:13+00:00
1093553541438947300,2019-02-07T16:54:16+00:00
1274220644805177300,2020-06-20T06:00:50+00:00
1423720862759407600,2021-08-06T19:01:19+00:00
701297398207815700,2016-02-21T06:48:23+00:00
1272018659008004000,2020-06-14T04:10:55+00:00
631186507102093300,2015-08-11T19:32:44+00:00
1270313252455669800,2020-06-09T11:14:15+00:00
620659401305690100,2015-07-13T18:21:47+00:00
1303155864828891100,2020-09-08T02:19:04+00:00
1270919499001331700,2020-06-11T03:23:15+00:00
1269464138679496700,2020-06-07T03:00:10+00:00
1453218930030481400,2021-10-27T04:36:07+00:00
1289601198656376800,2020-08-01T16:37:40+00:00
808558111313121300,2016-12-13T06:24:10+00:00
1383068275781689300,2021-04-16T14:42:27+00:00
1273985131175448600,2020-06-19T14:24:59+00:00
1272006477658468400,2020-06-14T03:22:31+00:00
1387784089466462200,2021-04-29T15:01:25+00:00
1269851402299297800,2020-06-08T04:39:01+00:00
583974295782690800,2015-04-03T12:48:16+00:00
1272174878599319600,2020-06-14T14:31:41+00:00
1100199472938704900,2019-02-26T01:02:49+00:00
1271886638604402700,2020-06-13T19:26:19+00:00
1279431444708774000,2020-07-04T15:06:41+00:00
630468373655257100,2015-08-09T19:59:08+00:00
1274850687944241200,2020-06-21T23:44:24+00:00
1269127638733541400,2020-06-06T04:43:02+00:00
1270449652408692700,2020-06-09T20:16:15+00:00
1273716907343057000,2020-06-18T20:39:09+00:00
1286349770328625200,2020-07-23T17:17:39+00:00
1304913099531661300,2020-09-12T22:41:41+00:00
906962906943823900,2017-09-10T19:29:42+00:00
1288154175063326700,2020-07-28T16:47:42+00:00
1279903373920108500,2020-07-05T22:21:58+00:00
1303833044726550500,2020-09-09T23:09:56+00:00
1372068383500472300,2021-03-17T06:12:49+00:00
1269833601593598000,2020-06-08T03:28:17+00:00
1271821762045583400,2020-06-13T15:08:32+00:00
1288406866943516700,2020-07-29T09:31:49+00:00
1266680298797817900,2020-05-30T10:38:11+00:00
1284185550837239800,2020-07-17T17:57:48+00:00
1273308489767694300,2020-06-17T17:36:15+00:00
1265441119975989200,2020-05-27T00:34:08+00:00
1307509282171048000,2020-09-20T02:37:59+00:00
1298002152003076000,2020-08-24T21:00:03+00:00
1268999413227229200,2020-06-05T20:13:31+00:00
1269733914781900800,2020-06-07T20:52:10+00:00
1268873075342409700,2020-06-05T11:51:30+00:00
1139601395743694800,2019-06-14T18:32:00+00:00
1273355916415467500,2020-06-17T20:44:42+00:00
1268711690704687000,2020-06-05T01:10:13+00:00
755088912251428900,2016-07-18T17:16:40+00:00
1265687541346418700,2020-05-27T16:53:19+00:00
1278268571890712600,2020-07-01T10:05:51+00:00
808541659310985200,2016-12-13T05:18:48+00:00
1277807019580428300,2020-06-30T03:31:48+00:00
1274871656436191200,2020-06-22T01:07:43+00:00
1271651254628839400,2020-06-13T03:50:59+00:00
1317406436780114000,2020-10-17T10:05:45+00:00
1268151572850249700,2020-06-03T12:04:30+00:00
1271509459660148700,2020-06-12T18:27:33+00:00
1299566128344203300,2020-08-29T04:34:44+00:00
1295721415174488000,2020-08-18T13:57:13+00:00
1269320217915797500,2020-06-06T17:28:17+00:00
1267581578516942800,2020-06-01T22:19:33+00:00
1277908518117560300,2020-06-30T10:15:07+00:00
909145998127112200,2017-09-16T20:04:31+00:00
1272897149907452000,2020-06-16T14:21:44+00:00
1267393763690909700,2020-06-01T09:53:14+00:00
1286065360593191000,2020-07-22T22:27:30+00:00
1294121803221282800,2020-08-14T04:00:56+00:00
1271234657179381800,2020-06-12T00:15:35+00:00
1398389485449134000,2021-05-28T21:23:28+00:00
1274625781084414000,2020-06-21T08:50:42+00:00
1395515222249590800,2021-05-20T23:02:11+00:00
1267374021081026600,2020-06-01T08:34:47+00:00
1298618034135928800,2020-08-26T13:47:21+00:00
593324153383575600,2015-04-29T08:01:16+00:00
1270162273395343400,2020-06-09T01:14:19+00:00
1271167393738510300,2020-06-11T19:48:18+00:00
1269529442503676000,2020-06-07T07:19:40+00:00
1270147755772690400,2020-06-09T00:16:37+00:00
899797611196145700,2017-08-22T00:57:22+00:00
909492762902433800,2017-09-17T19:02:26+00:00
808043138937999400,2016-12-11T20:17:51+00:00
1271123465710350300,2020-06-11T16:53:45+00:00
547140729026658300,2014-12-22T21:24:49+00:00
1296029865045643300,2020-08-19T10:22:53+00:00
751903009500635100,2016-07-09T22:17:01+00:00
974425756326617100,2018-03-15T23:22:58+00:00
1347193702415007700,2021-01-07T14:49:42+00:00
1266698742826184700,2020-05-30T11:51:29+00:00
854058521217945600,2017-04-17T19:46:33+00:00
1274978439662112800,2020-06-22T08:12:02+00:00
1309228124157038600,2020-09-24T20:28:03+00:00
1420155341346648000,2021-07-27T22:53:13+00:00
692695912343322600,2016-01-28T13:09:09+00:00
1274080648643346400,2020-06-19T20:44:32+00:00
751073916576145400,2016-07-07T15:22:30+00:00
1272745831368503300,2020-06-16T04:20:27+00:00
792369369418375200,2016-10-29T14:15:53+00:00
1269405533275971600,2020-06-06T23:07:18+00:00
1272334982900523000,2020-06-15T01:07:53+00:00
1277160973300875300,2020-06-28T08:44:39+00:00
1277005627286605800,2020-06-27T22:27:21+00:00
1304531961344450600,2020-09-11T21:27:11+00:00
592929264388972500,2015-04-28T05:52:07+00:00
1357186425989570600,2021-02-04T04:37:13+00:00
1273332419295412200,2020-06-17T19:11:20+00:00
1303125237408563200,2020-09-08T00:17:22+00:00
1266598170932412400,2020-05-30T05:11:50+00:00
1272161782564450300,2020-06-14T13:39:39+00:00
1019263863529836500,2018-07-17T16:53:36+00:00
1277932730408370200,2020-06-30T11:51:20+00:00
1288705087628550100,2020-07-30T05:16:50+00:00
1326288476224938000,2020-11-10T22:19:48+00:00
1268800661841252400,2020-06-05T07:03:45+00:00
1317407807902077000,2020-10-17T10:11:12+00:00
1274006925001228300,2020-06-19T15:51:35+00:00
1272222476710424600,2020-06-14T17:40:49+00:00
1347276513230663700,2021-01-07T20:18:46+00:00
1269137491333746700,2020-06-06T05:22:12+00:00
1266693641055043600,2020-05-30T11:31:12+00:00
1338296581682913300,2020-12-14T01:35:44+00:00
1279094408323965000,2020-07-03T16:47:26+00:00
1268474269887062000,2020-06-04T09:26:47+00:00
1415550070305575000,2021-07-15T05:53:31+00:00
1272729431660990500,2020-06-16T03:15:17+00:00
649210140038701000,2015-09-30T13:12:13+00:00
1270581175074066400,2020-06-10T04:58:53+00:00
1271253171172671500,2020-06-12T01:29:09+00:00
1268778048511455200,2020-06-05T05:33:54+00:00
1276693931003175000,2020-06-27T01:48:47+00:00
1299184207646736400,2020-08-28T03:17:07+00:00
1271638759134515200,2020-06-13T03:01:20+00:00
1268239579838124000,2020-06-03T17:54:13+00:00
1355308269971988500,2021-01-30T00:14:06+00:00
1269429860486676500,2020-06-07T00:43:58+00:00
1269231716553699300,2020-06-06T11:36:37+00:00
1269101526854688800,2020-06-06T02:59:17+00:00
1269598652583907300,2020-06-07T11:54:41+00:00
964265644895203300,2018-02-15T22:30:19+00:00
1300972852297035800,2020-09-02T01:44:33+00:00
928689767985823700,2017-11-09T18:24:29+00:00
1271689761435070500,2020-06-13T06:24:00+00:00
541870652395769860,2014-12-08T08:23:25+00:00
1265963112575967200,2020-05-28T11:08:21+00:00
1267370550109671400,2020-06-01T08:21:00+00:00
829445991178895400,2017-02-08T21:45:09+00:00
1269458692585316400,2020-06-07T02:38:32+00:00
1139623842077265900,2019-06-14T20:01:11+00:00
1308094432265334800,2020-09-21T17:23:10+00:00
1272292594647736300,2020-06-14T22:19:27+00:00
883644623268302800,2017-07-08T11:11:10+00:00
1356571391336808400,2021-02-02T11:53:18+00:00
1283771628141387800,2020-07-16T14:33:02+00:00
1474293736716882000,2021-12-24T08:19:52+00:00
1124724481698738200,2019-05-04T17:16:27+00:00
1268185787931283500,2020-06-03T14:20:28+00:00
1352684809949163500,2021-01-22T18:29:25+00:00
954064098349662200,2018-01-18T18:53:01+00:00
1437977538693767200,2021-09-15T03:12:16+00:00
1139850650534047700,2019-06-15T11:02:27+00:00
1272304749472354300,2020-06-14T23:07:45+00:00
1269603213583552500,2020-06-07T12:12:48+00:00
1272133649115361300,2020-06-14T11:47:51+00:00
1289470259041169400,2020-08-01T07:57:21+00:00
752298047619596300,2016-07-11T00:26:46+00:00
1357977827673473000,2021-02-06T09:01:58+00:00
1278723641044340700,2020-07-02T16:14:08+00:00
1274403034962018300,2020-06-20T18:05:35+00:00
1258369959715102700,2020-05-07T12:15:52+00:00
1270712728617877500,2020-06-10T13:41:37+00:00
1383003849271734300,2021-04-16T10:26:27+00:00
1443972557716299800,2021-10-01T16:14:20+00:00
1287594125655777300,2020-07-27T03:42:16+00:00
1362369243157844000,2021-02-18T11:51:53+00:00
1279841938208931800,2020-07-05T18:17:51+00:00
1273652778733314000,2020-06-18T16:24:20+00:00
623226115256131600,2015-07-20T20:20:59+00:00
702466598553030700,2016-02-24T12:14:22+00:00
1173261248659636200,2019-09-15T15:44:14+00:00
546701754830557200,2014-12-21T16:20:30+00:00
991771523433218000,2018-05-02T20:08:52+00:00
1278483770601947100,2020-07-02T00:20:58+00:00
846881716589543400,2017-03-29T00:28:30+00:00
1277565550529577000,2020-06-29T11:32:17+00:00
991852897595023400,2018-05-03T01:32:13+00:00
1287748506459897900,2020-07-27T13:55:43+00:00
1276938571572633600,2020-06-27T18:00:54+00:00
909441184212279300,2017-09-17T15:37:29+00:00
1268774183527276500,2020-06-05T05:18:32+00:00
1322679908066226200,2020-10-31T23:20:38+00:00
1274067243886936000,2020-06-19T19:51:16+00:00
1274254497569702000,2020-06-20T08:15:21+00:00
1473706965369041000,2021-12-22T17:28:15+00:00
1270397739151642600,2020-06-09T16:49:58+00:00
1269230553649250300,2020-06-06T11:31:59+00:00
1268596557080866800,2020-06-04T17:32:43+00:00
1271045772973232000,2020-06-11T11:45:01+00:00
1061741361504964600,2018-11-11T22:04:01+00:00
1269429359103934500,2020-06-07T00:41:58+00:00
1298941533442445300,2020-08-27T11:12:49+00:00
1277327557717823500,2020-06-28T19:46:36+00:00
1280599524994625500,2020-07-07T20:28:13+00:00
1295415952876552200,2020-08-17T17:43:25+00:00
1157484195645730800,2019-08-03T02:51:51+00:00
1292190006019272700,2020-08-08T20:04:39+00:00
538426653291339800,2014-11-28T20:18:12+00:00
1471005940656885800,2021-12-15T06:35:20+00:00
1378353980040863700,2021-04-03T14:29:32+00:00
1336499445689684000,2020-12-09T02:34:33+00:00
1382035301770535000,2021-04-13T18:17:47+00:00
1272535017416274000,2020-06-15T14:22:45+00:00
753220671493242900,2016-07-13T13:32:56+00:00
1278148762834210800,2020-07-01T02:09:46+00:00
1267718603333267500,2020-06-02T07:24:02+00:00
1362206678859538400,2021-02-18T01:05:55+00:00
1272385970680164400,2020-06-15T04:30:29+00:00
795725948091973600,2016-11-07T20:33:44+00:00
1286532561225883600,2020-07-24T05:23:59+00:00
1266527766960386000,2020-05-30T00:32:05+00:00
1278304473291657200,2020-07-01T12:28:30+00:00
1266702181694148600,2020-05-30T12:05:08+00:00
753990559967174700,2016-07-15T16:32:12+00:00
1299087175527673900,2020-08-27T20:51:33+00:00
1016660096603054100,2018-07-10T12:27:10+00:00
979800858316570600,2018-03-30T19:21:43+00:00
634473468378116100,2015-08-20T21:13:57+00:00
1268888307922088000,2020-06-05T12:52:02+00:00
1267344942109651000,2020-06-01T06:39:14+00:00
751448354572345300,2016-07-08T16:10:23+00:00
1337507624254750700,2020-12-11T21:20:41+00:00
1054824948718596100,2018-10-23T20:00:40+00:00
1270108530301735000,2020-06-08T21:40:45+00:00
1270330750798266400,2020-06-09T12:23:47+00:00
1265520333727072300,2020-05-27T05:48:54+00:00
1288291359359631400,2020-07-29T01:52:50+00:00
763645872047464400,2016-08-11T07:58:58+00:00
1267551339518791700,2020-06-01T20:19:23+00:00
1312061153091022800,2020-10-02T16:05:30+00:00
1269745147035529200,2020-06-07T21:36:48+00:00
1315239459223470000,2020-10-11T10:34:57+00:00
689158170615218200,2016-01-18T18:51:26+00:00
1299100719035764700,2020-08-27T21:45:22+00:00
1142635604708077600,2019-06-23T03:28:51+00:00
1277767270630977500,2020-06-30T00:53:51+00:00
1299110024850157600,2020-08-27T22:22:20+00:00
1297859682137186300,2020-08-24T11:33:55+00:00
1119932517463707600,2019-04-21T11:54:54+00:00
1352699284139823000,2021-01-22T19:26:55+00:00
1266276981022224400,2020-05-29T07:55:33+00:00
1459285402347475000,2021-11-12T22:22:06+00:00
1270454837256360000,2020-06-09T20:36:51+00:00
540520855982198800,2014-12-04T14:59:49+00:00
1347199975311224800,2021-01-07T15:14:38+00:00
1274130450555035600,2020-06-20T00:02:26+00:00
1270523067366686700,2020-06-10T01:07:59+00:00
1286714064513638400,2020-07-24T17:25:13+00:00
1268775613667479600,2020-06-05T05:24:13+00:00
1266754966930284500,2020-05-30T15:34:53+00:00
1099334048214929400,2019-02-23T15:43:56+00:00
1268374929797533700,2020-06-04T02:52:03+00:00
1273612387589820400,2020-06-18T13:43:50+00:00
1270086707573072000,2020-06-08T20:14:02+00:00
1268732772618772500,2020-06-05T02:33:59+00:00
1288848366504476700,2020-07-30T14:46:10+00:00
1266221824708206600,2020-05-29T04:16:22+00:00
1270767804992704500,2020-06-10T17:20:29+00:00
1272033488028307500,2020-06-14T05:09:51+00:00
590821599798001700,2015-04-22T10:17:00+00:00
750834486603055100,2016-07-06T23:31:06+00:00
1471062745726529500,2021-12-15T10:21:04+00:00
975572903105265700,2018-03-19T03:21:20+00:00
1285528884348358700,2020-07-21T10:55:44+00:00
1271934075280986000,2020-06-13T22:34:49+00:00
1301015741093875700,2020-09-02T04:34:59+00:00
1296195443328770000,2020-08-19T21:20:50+00:00
1277472458216374300,2020-06-29T05:22:22+00:00
623301550287515600,2015-07-21T01:20:44+00:00
1265418726607851500,2020-05-26T23:05:09+00:00
679840758837424100,2015-12-24T01:47:22+00:00
1269831548943155200,2020-06-08T03:20:08+00:00
1371849989106897000,2021-03-16T15:44:59+00:00
1277844611210178600,2020-06-30T06:01:11+00:00
1188163635035684900,2019-10-26T18:41:00+00:00
1271374066793005000,2020-06-12T09:29:33+00:00
687713217540395000,2016-01-14T19:09:42+00:00
1272309606082101200,2020-06-14T23:27:03+00:00
1298272060045537300,2020-08-25T14:52:34+00:00
1355217299284832300,2021-01-29T18:12:37+00:00
1303800165250134000,2020-09-09T20:59:17+00:00
1317318623346651100,2020-10-17T04:16:49+00:00
1269077894879420400,2020-06-06T01:25:23+00:00
1267263200031936500,2020-06-01T01:14:26+00:00
1293887557776941000,2020-08-13T12:30:07+00:00
1288551678954807300,2020-07-29T19:07:15+00:00
1386521062267969500,2021-04-26T03:22:36+00:00
1384803545799667700,2021-04-21T09:37:48+00:00
1266305968326848500,2020-05-29T09:50:44+00:00
1276052125110489000,2020-06-25T07:18:29+00:00
671793590532747300,2015-12-01T20:50:47+00:00
980366231478980600,2018-04-01T08:48:18+00:00
1293329051164332000,2020-08-11T23:30:49+00:00
1266664724978155500,2020-05-30T09:36:18+00:00
1392501872519491600,2021-05-12T15:28:12+00:00
1315023266399035400,2020-10-10T20:15:53+00:00
1275254749575688200,2020-06-23T02:30:00+00:00
1275484646231339000,2020-06-23T17:43:31+00:00
1287964809724600300,2020-07-28T04:15:14+00:00
1273305441561464800,2020-06-17T17:24:08+00:00
822695867383742500,2017-01-21T06:42:34+00:00
1279006990220615700,2020-07-03T11:00:03+00:00
1270109110369808400,2020-06-08T21:43:04+00:00
1267762854767276000,2020-06-02T10:19:53+00:00
1268910809801019400,2020-06-05T14:21:26+00:00
1268703683593867300,2020-06-05T00:38:24+00:00
1294635111162536000,2020-08-15T14:00:38+00:00
1065118820526932000,2018-11-21T05:44:50+00:00
862684158056857600,2017-05-11T15:01:45+00:00
1269628794605895700,2020-06-07T13:54:27+00:00
1268661060124491800,2020-06-04T21:49:01+00:00
1161824171426484200,2019-08-15T02:17:22+00:00
1328936637124980700,2020-11-18T05:42:39+00:00
1287832637076312000,2020-07-27T19:30:02+00:00
1297743357951828000,2020-08-24T03:51:42+00:00
1315581015310635000,2020-10-12T09:12:11+00:00
1265423010602856400,2020-05-26T23:22:10+00:00
1277427238930178000,2020-06-29T02:22:41+00:00
1320858016766480400,2020-10-26T22:41:06+00:00
1286795056758829000,2020-07-24T22:47:03+00:00
1268776692123725800,2020-06-05T05:28:30+00:00
1167580173459280000,2019-08-30T23:29:40+00:00
1346907505167888400,2021-01-06T19:52:28+00:00
1277727309085147100,2020-06-29T22:15:04+00:00
1298649987329298400,2020-08-26T15:54:19+00:00
637022944846180400,2015-08-27T22:04:40+00:00
1281190531326857200,2020-07-09T11:36:40+00:00
1216433672175280000,2020-01-12T18:56:02+00:00
1419756415208546300,2021-07-26T20:28:01+00:00
1275163123150803000,2020-06-22T20:25:54+00:00
1268878614856110000,2020-06-05T12:13:31+00:00
877589634502582300,2017-06-21T18:10:48+00:00
625141404734488600,2015-07-26T03:11:40+00:00
1273287022258589700,2020-06-17T16:10:57+00:00
1269963103149621200,2020-06-08T12:02:53+00:00
1422224675518754800,2021-08-02T15:56:00+00:00
1271984381926703000,2020-06-14T01:54:43+00:00
1358625239861780500,2021-02-08T03:54:33+00:00
1270207245943369700,2020-06-09T04:13:01+00:00
1266634686173974500,2020-05-30T07:36:56+00:00
1280982009129635800,2020-07-08T21:48:05+00:00
1281296681083035600,2020-07-09T18:38:28+00:00
1267832849564160000,2020-06-02T14:58:01+00:00
637730898654425100,2015-08-29T20:57:49+00:00
537577456086286340,2014-11-26T12:03:47+00:00
1298864309632667600,2020-08-27T06:05:57+00:00
1272286380010373000,2020-06-14T21:54:45+00:00
1268839140587712500,2020-06-05T09:36:39+00:00
1277653564551299000,2020-06-29T17:22:02+00:00
1269512025975279600,2020-06-07T06:10:28+00:00
1271319162200010800,2020-06-12T05:51:22+00:00
1269184197807259600,2020-06-06T08:27:47+00:00
1329987994846175200,2020-11-21T03:20:22+00:00
972282083577090000,2018-03-10T01:24:47+00:00
1310724340145680400,2020-09-28T23:33:29+00:00
1266488915550232600,2020-05-29T21:57:42+00:00
1295899243132211200,2020-08-19T01:43:50+00:00
1384655257012158500,2021-04-20T23:48:33+00:00
1268488033977827300,2020-06-04T10:21:29+00:00
1305289960619155500,2020-09-13T23:39:12+00:00
1267742665908473900,2020-06-02T08:59:39+00:00
988429420972138500,2018-04-23T14:48:32+00:00
1268094499005386800,2020-06-03T08:17:43+00:00
1268182502428102700,2020-06-03T14:07:24+00:00
1270035839733559300,2020-06-08T16:51:54+00:00
1289790350492672000,2020-08-02T05:09:17+00:00
856895807064289300,2017-04-25T15:40:55+00:00
899259088747483100,2017-08-20T13:17:28+00:00
1258891652766281700,2020-05-08T22:48:53+00:00
1272897947932545000,2020-06-16T14:24:54+00:00
1269099379971051500,2020-06-06T02:50:45+00:00
1269244499282268200,2020-06-06T12:27:24+00:00
1288336615576948700,2020-07-29T04:52:39+00:00
671818403062018000,2015-12-01T22:29:23+00:00
1275314451663728600,2020-06-23T06:27:14+00:00
891113788837175300,2017-07-29T01:50:58+00:00
1285900069070413800,2020-07-22T11:30:41+00:00
891350907694219300,2017-07-29T17:33:11+00:00
687248773463027700,2016-01-13T12:24:10+00:00
1265912115216494600,2020-05-28T07:45:42+00:00
1266755235155980300,2020-05-30T15:35:57+00:00
1336339114870763500,2020-12-08T15:57:27+00:00
1289247543285563400,2020-07-31T17:12:22+00:00
1281430825876312000,2020-07-10T03:31:31+00:00
1334627052713021400,2020-12-03T22:34:20+00:00
1271906634600595500,2020-06-13T20:45:47+00:00
1386371081938817000,2021-04-25T17:26:38+00:00
1287060119751032800,2020-07-25T16:20:19+00:00
1318693070548893700,2020-10-20T23:18:22+00:00
1277905024807567400,2020-06-30T10:01:14+00:00
1428396574795726800,2021-08-19T16:40:56+00:00
1275303039281311700,2020-06-23T05:41:53+00:00
1266191232197259300,2020-05-29T02:14:49+00:00
1270360891150631000,2020-06-09T14:23:33+00:00
1289633364907921400,2020-08-01T18:45:29+00:00
365984025833242600,2013-08-09T23:52:46+00:00
851236073472757800,2017-04-10T00:51:09+00:00
1270867175771738000,2020-06-10T23:55:20+00:00
1268822449296113700,2020-06-05T08:30:20+00:00
1349552094252994600,2021-01-14T03:01:07+00:00
1274507551082766300,2020-06-21T01:00:54+00:00
1266953332423360500,2020-05-31T04:43:07+00:00
1393422933901648000,2021-05-15T04:28:10+00:00
1266903655413887000,2020-05-31T01:25:44+00:00
887208227993243600,2017-07-18T07:11:39+00:00
1272283154611650600,2020-06-14T21:41:56+00:00
1280350015974592500,2020-07-07T03:56:46+00:00
1268801026204680200,2020-06-05T07:05:12+00:00
583605512538697700,2015-04-02T12:22:51+00:00
1268955588660248600,2020-06-05T17:19:23+00:00
751970594430738400,2016-07-10T02:45:35+00:00
1269601660193693700,2020-06-07T12:06:38+00:00
1276915600015540200,2020-06-27T16:29:37+00:00
1065699672935882800,2018-11-22T20:12:56+00:00
1100204227832565800,2019-02-26T01:21:43+00:00
1282722522723737600,2020-07-13T17:04:15+00:00
1267078277631484000,2020-05-31T12:59:37+00:00
1291013828206121000,2020-08-05T14:10:57+00:00
1266311036346552300,2020-05-29T10:10:52+00:00
1258274715489067000,2020-05-07T05:57:24+00:00
1270518773775294500,2020-06-10T00:50:55+00:00
1267285882576519200,2020-06-01T02:44:34+00:00
1268334392012935200,2020-06-04T00:10:58+00:00
1293219052509438000,2020-08-11T16:13:43+00:00
1287287479821676500,2020-07-26T07:23:46+00:00
1128648671900459000,2019-05-15T13:09:47+00:00
1269102229837013000,2020-06-06T03:02:05+00:00
1272217630254829600,2020-06-14T17:21:34+00:00
1265670756488433700,2020-05-27T15:46:38+00:00
1269043016217526300,2020-06-05T23:06:47+00:00
1268943763222732800,2020-06-05T16:32:23+00:00
740187259958222800,2016-06-07T14:22:49+00:00
1267078320258154500,2020-05-31T12:59:47+00:00
1274685555796840400,2020-06-21T12:48:13+00:00
1271450032625995800,2020-06-12T14:31:24+00:00
1268924806742839300,2020-06-05T15:17:04+00:00
1286816863700361200,2020-07-25T00:13:42+00:00
1274426511018414000,2020-06-20T19:38:52+00:00
1452341157653008400,2021-10-24T18:28:09+00:00
898908875306528800,2017-08-19T14:05:51+00:00
1274073666993754000,2020-06-19T20:16:48+00:00
1347981115408208000,2021-01-09T18:58:36+00:00
1319893887402627000,2020-10-24T06:49:59+00:00
1282743995551101000,2020-07-13T18:29:35+00:00
1294041925239148500,2020-08-13T22:43:31+00:00
1258075296634409000,2020-05-06T16:44:59+00:00
1300039271794061300,2020-08-30T11:54:50+00:00
882769634621100000,2017-07-06T01:14:16+00:00
1266662758294196200,2020-05-30T09:28:29+00:00
1296488024096858000,2020-08-20T16:43:27+00:00
1266126065640124400,2020-05-28T21:55:52+00:00
1275573313520222200,2020-06-23T23:35:51+00:00
1267490661328175000,2020-06-01T16:18:17+00:00
1273269418689249300,2020-06-17T15:01:00+00:00
1283866366047551500,2020-07-16T20:49:29+00:00
661720368646787100,2015-11-04T01:43:24+00:00
1269723044093796400,2020-06-07T20:08:58+00:00
1274215856868737000,2020-06-20T05:41:48+00:00
1139613400823148500,2019-06-14T19:19:42+00:00
1266469046247194600,2020-05-29T20:38:45+00:00
1269645579791016000,2020-06-07T15:01:09+00:00
1288483072678277000,2020-07-29T14:34:38+00:00
1269346842199933000,2020-06-06T19:14:05+00:00
1287323511393058800,2020-07-26T09:46:57+00:00
1287314903468892200,2020-07-26T09:12:44+00:00
537098494524530700,2014-11-25T04:20:34+00:00
1273781021813555200,2020-06-19T00:53:55+00:00
1279584321532240000,2020-07-05T01:14:10+00:00
1274342057008664600,2020-06-20T14:03:17+00:00
775048987355123700,2016-09-11T19:10:52+00:00
1266868075456082000,2020-05-30T23:04:21+00:00
1268730680374149000,2020-06-05T02:25:40+00:00
1461843660274901000,2021-11-19T23:47:43+00:00
1272660018878390300,2020-06-15T22:39:28+00:00
1268724479179452400,2020-06-05T02:01:02+00:00
1270155277053104000,2020-06-09T00:46:31+00:00
1267729023704215600,2020-06-02T08:05:27+00:00
1320168742333001700,2020-10-25T01:02:10+00:00
1270140838883008500,2020-06-08T23:49:08+00:00
1270199784037441500,2020-06-09T03:43:22+00:00
1271513556509495300,2020-06-12T18:43:50+00:00
1303006034995355600,2020-09-07T16:23:42+00:00
1271879267765358600,2020-06-13T18:57:02+00:00
1460095242456154000,2021-11-15T04:00:07+00:00
961259039454892000,2018-02-07T15:23:08+00:00
1297154636030279700,2020-08-22T12:52:19+00:00
1282836986160656400,2020-07-14T00:39:06+00:00
1276527688564514800,2020-06-26T14:48:12+00:00
1265504345728135200,2020-05-27T04:45:22+00:00
1267915011592052700,2020-06-02T20:24:30+00:00
1265925189927350300,2020-05-28T08:37:39+00:00
793851070988419100,2016-11-02T16:23:39+00:00
1276575162540994600,2020-06-26T17:56:51+00:00
1277048773013844000,2020-06-28T01:18:48+00:00
1320793551526072300,2020-10-26T18:24:56+00:00
923009066988748800,2017-10-25T02:11:24+00:00
